task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
1,4338,-,hu-worker-c24,fa/656434,nf-fa656434d384fc13aec839e97eb0dc1c,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1716226396462,1716226381000,1716226382000,-14462,0,-,80.7,0.0,3203072,5640192,3203072,5644288,712722,4915,279,18,8192,16384,2,0,/input/data/work/fa/656434d384fc13aec839e97eb0dc1c,true,-
2,3147288982,-,hu-worker-c35,1e/64ba2b,nf-1e64ba2bd4c5c936b74970099d7b0da9,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1716226396518,1716226377000,1716226388000,-8518,11000,-,99.0,0.0,4853760,12550144,4853760,12554240,3147402495,5956,48261,20,8192000,16384,36,909,/input/data/work/1e/64ba2bd4c5c936b74970099d7b0da9,true,-
3,4063383142,-,hu-worker-c25,60/cc8600,nf-60cc86009716fece01763340353847b0,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1716226396397,1716226382000,1716226394000,-2397,11000,-,96.4,0.4,1174806528,1186750464,1174806528,1186754560,4064228490,838279378,496316,104481,163840,838287360,113,1007,/input/data/work/60/cc86009716fece01763340353847b0,true,-
12,1718442970,-,hu-worker-c34,82/727aa0,nf-82727aa0e96a66c11b836c223ef0161c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226410224,1716226391000,1716226467000,56776,75000,-,203.6,0.4,1092022272,4833021952,1092022272,4898037760,1740177180,3670768,3365686,11230,0,4276224,17,10,/input/data/work/82/727aa0e96a66c11b836c223ef0161c,true,-
24,2235235129,-,hu-worker-c28,8b/105928,nf-8b105928818c0d5829d3fdbce4d4dcef,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226410014,1716226396000,1716226497000,86986,100000,-,204.5,0.4,1086894080,4833021952,1087381504,4900134912,2256971795,3675331,4375042,11284,50995200,4366336,119,1,/input/data/work/8b/105928818c0d5829d3fdbce4d4dcef,true,-
33,2486687632,-,hu-worker-c41,82/0bf9ed,nf-820bf9ed26fd7cc9fe04365b3fc7ee48,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226410123,1716226410000,1716226523000,112877,112000,-,203.3,0.4,1216086016,5117587456,1220751360,5180506112,2508431335,3694693,4866175,11311,31363072,4407296,121,1,/input/data/work/82/0bf9ed26fd7cc9fe04365b3fc7ee48,true,-
22,2605453793,-,hu-worker-c42,59/984d93,nf-59984d93b9abbc1be62bfec3ad402457,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226409700,1716226390000,1716226503000,93300,112000,-,203.8,0.4,1196191744,5049425920,1198309376,5050888192,2627193058,3685674,5098135,11264,8192,4403200,12,0,/input/data/work/59/984d93b9abbc1be62bfec3ad402457,true,-
10,2567359158,-,hu-worker-c24,85/747fd4,nf-85747fd49ffe45ebecb02919bc6b98fc,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226409904,1716226391000,1716226505000,95096,112000,-,200.7,0.4,1209511936,5117587456,1217560576,5180506112,2589104059,3695787,5023745,11270,44752896,4427776,152,0,/input/data/work/85/747fd49ffe45ebecb02919bc6b98fc,true,-
8,2486687632,-,hu-worker-c41,c1/75f4c9,nf-c175f4c9ad713d57e61ac9863074a7a4,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226410507,1716226411000,1716226524000,113493,112000,-,201.6,0.4,1200304128,4981264384,1212862464,5044183040,2508431471,3693308,4866146,11269,19632128,4407296,4,6,/input/data/work/c1/75f4c9ad713d57e61ac9863074a7a4,true,-
23,2771011001,-,hu-worker-c34,83/9f2544,nf-839f2544675cc5eef147972fe33609be,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226409849,1716226391000,1716226510000,100151,118000,-,201.2,0.4,1153347584,5047328768,1153736704,5112344576,2792756487,3701609,5421495,11330,0,4476928,12,8,/input/data/work/83/9f2544675cc5eef147972fe33609be,true,-
44,2630683401,-,hu-worker-c24,51/1e0a91,nf-511e0a91629e3962a62077f06ee5ec89,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226410271,1716226392000,1716226507000,96729,114000,-,202.6,0.4,1094094848,4901183488,1094344704,4902088704,2652428820,3690232,5147415,11297,7741440,4435968,12,12,/input/data/work/51/1e0a91629e3962a62077f06ee5ec89,true,-
35,2486253111,-,hu-worker-c28,51/b25789,nf-51b25789d4940d2b99660d95c404e64d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226410466,1716226396000,1716226509000,98534,112000,-,201.4,0.4,1200713728,5117587456,1207799808,5180506112,2507997088,3695791,4865328,11364,0,4435968,7,1,/input/data/work/51/b25789d4940d2b99660d95c404e64d,true,-
37,2739945233,-,hu-worker-c27,86/915454,nf-8691545425debd74c068691876a44af9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226409961,1716226391000,1716226514000,104039,122000,-,203.8,0.4,1212780544,5049425920,1213145088,5053263872,2761688877,3683682,5360817,11252,50589696,4427776,124,4,/input/data/work/86/91545425debd74c068691876a44af9,true,-
19,3072941686,-,hu-worker-c25,51/89fb41,nf-5189fb41d879cdb3e8c9e3848a636e50,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716226410175,1716226389000,1716226528000,117825,138000,-,201.6,0.4,1179844608,5049425920,1198710784,5054590976,3094679548,3668456,6011180,11229,50995200,4505600,126,0,/input/data/work/51/89fb41d879cdb3e8c9e3848a636e50,true,-
