task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,2206,-,hu-worker-c27,94/1c19e3,nf-941c19e3c03052d47889ccd9360036c2,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1714666111299,1714666118000,1714666118000,6701,0,-,80.3,0.0,3133440,5640192,3133440,5644288,710553,2686,279,18,0,12288,2,2,/input/data/work/94/1c19e3c03052d47889ccd9360036c2,true,-
1,139860300,-,hu-worker-c24,79/b6f62d,nf-79b6f62d467d576f918f2b892bd2b6f7,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1714666111361,1714666117000,1714666118000,6639,0,-,96.8,0.0,3133440,5640192,3133440,5644288,139973837,5226,2372,20,0,16384,2,0,/input/data/work/79/b6f62d467d576f918f2b892bd2b6f7,true,-
3,336489157,-,hu-worker-c34,c9/ab482f,nf-c9ab482f2e63c9e348ef3ceaf0a24850,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1714666111421,1714666117000,1714666119000,7579,1000,-,89.8,0.1,254521344,265256960,254521344,265261056,337333679,196556683,41372,24622,0,196567040,26,80,/input/data/work/c9/ab482f2e63c9e348ef3ceaf0a24850,true,-
24,336415890,-,hu-worker-c42,14/a9f964,nf-14a9f96454bbdfcc29763a78bc9f7ca0,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA,rsem/genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:MAKE_TRANSCRIPTS_FASTA (rsem/genome.fa),COMPLETED,0,-,quay.io/biocontainers/mulled-v2-cf0123ef83b3c38c13e3b0696a3f285d3f20f15b:64aad4a4e144878400649e71f42105311be7ed87-0,12,57600000,-,68719476736,1,1714666126176,1714666135000,1714666141000,14824,5000,-,99.4,0.1,239456256,312483840,259055616,332660736,519466740,477717297,52592,674402,4194304,477745152,12,89,/input/data/work/14/a9f96454bbdfcc29763a78bc9f7ca0,true,-
25,230735625,-,hu-worker-c42,54/d01bef,nf-54d01befbe02fff8d0794a0c598bcfb6,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:SALMON_INDEX,genome.transcripts.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:SALMON_INDEX (genome.transcripts.fa),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1714666145276,1714666145000,1714666206000,60724,61000,-,457.1,0.2,673972224,2626228224,673988608,2643017728,3779609665,1554475122,172026,83071,0,1554436096,779,121,/input/data/work/54/d01befbe02fff8d0794a0c598bcfb6,true,-
23,4387038322,-,hu-worker-c34,e0/64110d,nf-e064110d174611dace5bfb14fe048def,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE,DGRP_Line_707_Male_Isolated_Rep2,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (DGRP_Line_707_Male_Isolated_Rep2),COMPLETED,0,-,quay.io/biocontainers/fq:0.9.1--h9ee0642_0,1,14400000,-,6442450944,1,1714666125254,1714666127000,1714666268000,142746,140000,-,99.3,0.0,10760192,15425536,10760192,15429632,6565878612,158461258,801676,6630,4194304,158515200,16,1503,/input/data/work/e0/64110d174611dace5bfb14fe048def,true,-
4,4089147898,-,hu-worker-c34,65/71f7ad,nf-6571f7ad5046a4c89d5e7efdaaf1aee6,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE,DGRP_Line_317_Male_Group_Rep1,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (DGRP_Line_317_Male_Group_Rep1),COMPLETED,0,-,quay.io/biocontainers/fq:0.9.1--h9ee0642_0,1,14400000,-,6442450944,1,1714666125666,1714666128000,1714666266000,140334,138000,-,99.2,0.0,10203136,15052800,10203136,15056896,6112459853,164515373,746328,6897,0,164560896,17,1476,/input/data/work/65/71f7ad5046a4c89d5e7efdaaf1aee6,true,-
9,4255828519,-,hu-worker-c35,df/55fb47,nf-df55fb47504b95d54a9913b2e0040624,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE,DGRP_Line_360_Male_Group_Rep2,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (DGRP_Line_360_Male_Group_Rep2),COMPLETED,0,-,quay.io/biocontainers/fq:0.9.1--h9ee0642_0,1,14400000,-,6442450944,1,1714666126088,1714666128000,1714666266000,139912,138000,-,99.4,0.0,10366976,15241216,10366976,15245312,6350111889,161794853,775339,6769,0,161841152,28,1632,/input/data/work/df/55fb47504b95d54a9913b2e0040624,true,-
7,4221011650,-,hu-worker-c25,af/fc84bd,nf-affc84bde890125631ed5b94d544633e,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE,DGRP_Line_317_Male_Isolated_Rep2,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (DGRP_Line_317_Male_Isolated_Rep2),COMPLETED,0,-,quay.io/biocontainers/fq:0.9.1--h9ee0642_0,1,14400000,-,6442450944,1,1714666125312,1714666127000,1714666271000,145688,143000,-,99.8,0.0,10354688,15192064,10354688,15196160,6327800654,162874629,772615,6826,0,162947072,19,2154,/input/data/work/af/fc84bde890125631ed5b94d544633e,true,-
16,4779010868,-,hu-worker-c34,f4/33a920,nf-f433a9200fce707f5dbb446e12379714,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE,DGRP_Line_563_Male_Group_Rep1,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (DGRP_Line_563_Male_Group_Rep1),COMPLETED,0,-,quay.io/biocontainers/fq:0.9.1--h9ee0642_0,1,14400000,-,6442450944,1,1714666126127,1714666128000,1714666278000,151873,150000,-,99.3,0.0,10772480,15536128,10772480,15540224,7145622556,167409027,872447,7031,0,167505920,18,1506,/input/data/work/f4/33a9200fce707f5dbb446e12379714,true,-
27,1108104633,-,hu-worker-c34,1b/9b94c4,nf-1b9b94c42bd29b874f37d07d202b6f86,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT,DGRP_Line_317_Male_Group_Rep1,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (DGRP_Line_317_Male_Group_Rep1),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1714666270212,1714666270000,1714666277000,6788,7000,-,515.8,0.4,1135230976,1559805952,1136115712,1559810048,820619537,186100,24385,130,4194304,221184,73,168,/input/data/work/1b/9b94c42bd29b874f37d07d202b6f86,true,-
28,1105384112,-,hu-worker-c42,af/9d1fde,nf-af9d1fde6db6251b31632d8b9f7ef2d7,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT,DGRP_Line_360_Male_Group_Rep2,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (DGRP_Line_360_Male_Group_Rep2),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1714666270530,1714666270000,1714666278000,7470,8000,-,510.4,0.4,1113923584,1521016832,1114705920,1521020928,817899048,185468,24053,130,4194304,221184,50,24,/input/data/work/af/9d1fde6db6251b31632d8b9f7ef2d7,true,-
13,4699588050,-,hu-worker-c42,73/10092a,nf-7310092ab6bda96f7f5d973376e6d25a,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE,DGRP_Line_370_Male_Group_Rep2,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (DGRP_Line_370_Male_Group_Rep2),COMPLETED,0,-,quay.io/biocontainers/fq:0.9.1--h9ee0642_0,1,14400000,-,6442450944,1,1714666125133,1714666135000,1714666283000,157867,148000,-,99.5,0.0,11128832,15683584,11128832,15687680,7013746053,158379971,856349,6618,0,158474240,19,1668,/input/data/work/73/10092ab6bda96f7f5d973376e6d25a,true,-
21,4855342938,-,hu-worker-c35,5b/213563,nf-5b213563cdaa4574b8c134957ada866d,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE,DGRP_Line_707_Male_Group_Rep2,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (DGRP_Line_707_Male_Group_Rep2),COMPLETED,0,-,quay.io/biocontainers/fq:0.9.1--h9ee0642_0,1,14400000,-,6442450944,1,1714666125775,1714666128000,1714666280000,154225,151000,-,99.5,0.0,10919936,15691776,10919936,15695872,7246070348,163206507,884709,6840,0,163274752,24,1766,/input/data/work/5b/213563cdaa4574b8c134957ada866d,true,-
29,1106463887,-,hu-worker-c27,4a/66bb33,nf-4a66bb336dbd040748b40754bb51532d,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT,DGRP_Line_317_Male_Isolated_Rep2,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (DGRP_Line_317_Male_Isolated_Rep2),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1714666274993,1714666275000,1714666282000,7007,7000,-,532.9,0.4,1113747456,1501093888,1117085696,1501097984,818979454,186494,24186,130,4194304,221184,71,214,/input/data/work/4a/66bb336dbd040748b40754bb51532d,true,-
30,1110998287,-,hu-worker-c34,68/78d102,nf-6878d102e6e6c46b9984d35070525cc0,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT,DGRP_Line_563_Male_Group_Rep1,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (DGRP_Line_563_Male_Group_Rep1),COMPLETED,0,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1714666280204,1714666280000,1714666288000,7796,8000,-,520.2,0.4,1125584896,1543561216,1129656320,1543565312,823513191,187287,24739,130,4194304,221184,34,5,/input/data/work/68/78d102e6e6c46b9984d35070525cc0,true,-
35,1101969231,1088421888,hu-worker-c42,d8/3d3be1,nf-d83d3be17830e09c2bd53614e7d19fd5,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT,DGRP_Line_370_Male_Group_Rep2,NFCORE_RNASEQ:RNASEQ:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (DGRP_Line_370_Male_Group_Rep2),FAILED,137,-,quay.io/biocontainers/salmon:1.10.1--h7e5ed60_0,6,28800000,-,38654705664,1,1714666284925,1714666285000,1714666287000,2075,2000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/d8/3d3be17830e09c2bd53614e7d19fd5,true,RETRY
