task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,4338,-,hu-worker-c24,ab/8177b7,nf-ab8177b756f1d6fbcba59749d7392bee,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1717254005582,1717253990000,1717253991000,-14582,1000,-,9.6,0.0,3076096,5640192,3076096,5644288,712824,4916,279,18,8192,16384,2,2,/input/data/work/ab/8177b756f1d6fbcba59749d7392bee,true,-
3,3147288982,-,hu-worker-c25,55/000651,nf-55000651072ed541323075f9ddc790b4,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1717254005521,1717253987000,1717253999000,-6521,12000,-,99.1,0.0,4837376,12550144,4837376,12554240,3147403242,5960,48261,20,8192000,16384,37,826,/input/data/work/55/000651072ed541323075f9ddc790b4,true,-
1,4063383142,-,hu-worker-c42,01/cf86fe,nf-01cf86fe768b427fa309d260967f30ff,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1717254005639,1717253991000,1717254003000,-2639,12000,-,95.6,0.4,1174978560,1186750464,1174978560,1186754560,4064228000,838279376,496316,104481,0,838287360,107,1059,/input/data/work/01/cf86fe768b427fa309d260967f30ff,true,-
17,1718442970,-,hu-worker-c42,42/29eda4,nf-4229eda4d6ee1cdfd62f80a126089cbc,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717254014324,1717253994000,1717254072000,57676,77000,-,202.1,0.5,1219743744,5117587456,1227206656,5180506112,1740177351,3670767,3365684,11314,8192,4329472,10,0,/input/data/work/42/29eda4d6ee1cdfd62f80a126089cbc,true,-
19,2161934675,-,hu-worker-c41,a9/3a38e1,nf-a93a38e17ff2cc1f3343c0513933be8f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717254014879,1717254015000,1717254114000,99121,98000,-,202.4,0.4,1212317696,5049425920,1212317696,5054066688,2183674884,3676831,4231882,11278,19636224,4390912,4,0,/input/data/work/a9/3a38e17ff2cc1f3343c0513933be8f,true,-
40,2235235129,-,hu-worker-c24,55/b5c861,nf-55b5c8618c5e7e59f055f8ae4625b1d7,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717254014237,1717254000000,1717254102000,87763,101000,-,202.5,0.4,1094316032,4764860416,1094316032,4765904896,2256972330,3675334,4375042,11284,34316288,4358144,95,4,/input/data/work/55/b5c8618c5e7e59f055f8ae4625b1d7,true,-
4,2486687632,-,hu-worker-c42,c5/14eda1,nf-c514eda1bc3a3af88ca77f1721f0b59a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717254014909,1717253994000,1717254103000,88091,107000,-,202.0,0.4,1185054720,5117587456,1205616640,5180506112,2508431416,3693313,4866146,11353,0,4481024,12,9,/input/data/work/c5/14eda1bc3a3af88ca77f1721f0b59a,true,-
47,2486687632,-,hu-worker-c27,b0/59913e,nf-b059913ed91d67168ef7c3dd8bbc99a0,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717254014449,1717253999000,1717254111000,96551,111000,-,202.8,0.4,1089077248,4833021952,1089077248,4898037760,2508432317,3694699,4866177,11269,35463168,4407296,115,3,/input/data/work/b0/59913ed91d67168ef7c3dd8bbc99a0,true,-
10,2567359158,-,hu-worker-c34,77/26afa5,nf-7726afa5f7820f407df782e294c2c125,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717254014147,1717254002000,1717254113000,98853,110000,-,203.2,0.4,1092964352,4901183488,1093431296,4902113280,2589102864,3695791,5023742,11270,0,4399104,7,1,/input/data/work/77/26afa5f7820f407df782e294c2c125,true,-
49,2522583655,-,hu-worker-c34,8b/7fbe85,nf-8b7fbe851dda3101397bb0e0ada98ebd,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717254014786,1717254002000,1717254114000,99214,111000,-,202.9,0.4,1088040960,4764860416,1088507904,4765757440,2544320724,3679547,4936277,11293,0,4390912,8,3,/input/data/work/8b/7fbe851dda3101397bb0e0ada98ebd,true,-
23,2655690169,-,hu-worker-c25,69/ecd21d,nf-69ecd21d8c76844b6848b9f0b7738483,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717254014942,1717253994000,1717254115000,100058,119000,-,202.8,0.4,1089077248,5037506560,1089228800,5039149056,2677430330,3684426,5196251,11255,19636224,4489216,12,8,/input/data/work/69/ecd21d8c76844b6848b9f0b7738483,true,-
41,2689917923,-,hu-worker-c35,3d/43de0e,nf-3d43de0e2efce00bbe8ca05c76a2a6ed,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717254014011,1717254002000,1717254120000,105989,117000,-,202.4,0.4,1197535232,5049425920,1205387264,5054853120,2711660878,3695989,5263114,11321,31358976,4427776,126,0,/input/data/work/3d/43de0e2efce00bbe8ca05c76a2a6ed,true,-
