task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
1,4338,-,hu-worker-c35,fe/b822cb,nf-feb822cb3a225b7c6abd399896c22ccb,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1717280640073,1717280623000,1717280623000,-17073,0,-,71.1,0.0,3272704,5640192,3272704,5644288,712259,4919,279,18,8192,16384,3,0,/input/data/work/fe/b822cb3a225b7c6abd399896c22ccb,true,-
3,3147288982,-,hu-worker-c27,03/efda23,nf-03efda23f9e38b1247b8c682c1a786d4,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1717280640133,1717280621000,1717280633000,-7133,12000,-,99.6,0.0,4902912,12550144,4902912,12554240,3147403201,5958,48261,20,8192000,16384,35,767,/input/data/work/03/efda23f9e38b1247b8c682c1a786d4,true,-
2,4063383142,-,hu-worker-c25,7b/d8a910,nf-7bd8a9109a1c389a7cb17026e000c406,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1717280640196,1717280624000,1717280637000,-3196,13000,-,97.8,0.4,1174650880,1186750464,1174650880,1186754560,4064228576,838279378,496316,104481,5808128,838287360,186,981,/input/data/work/7b/d8a9109a1c389a7cb17026e000c406,true,-
11,2161934675,-,hu-worker-c24,04/837add,nf-04837add83d258c44a1305c52cb6aab4,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717280648788,1717280631000,1717280726000,77212,94000,-,203.7,0.4,1087107072,4901183488,1087561728,4902170624,2183674864,3676853,4231878,11194,19636224,4399104,12,8,/input/data/work/04/837add83d258c44a1305c52cb6aab4,true,-
21,2235235129,-,hu-worker-c42,79/346308,nf-793463084603295d644f475f69c35fc2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717280648536,1717280634000,1717280730000,81464,94000,-,203.7,0.4,1086717952,4901183488,1087201280,4901191680,2256971369,3675336,4375041,11200,8192,4354048,7,2,/input/data/work/79/3463084603295d644f475f69c35fc2,true,-
4,2486687632,-,hu-worker-c42,2e/a4c488,nf-2ea4c488564cb2e20f34e2ac28a74feb,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717280648717,1717280634000,1717280740000,91283,105000,-,201.1,0.4,1093779456,4833021952,1093918720,4900134912,2508431670,3693313,4866147,11353,0,4423680,7,0,/input/data/work/2e/a4c488564cb2e20f34e2ac28a74feb,true,-
5,2486687632,-,hu-worker-c25,9a/f8a105,nf-9af8a1050bfe3d51e3fba9bd510ff849,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717280649018,1717280629000,1717280740000,90982,110000,-,202.1,0.4,1088110592,4969345024,1088258048,5036457984,2508432239,3693316,4866148,11311,19636224,4456448,16,14,/input/data/work/9a/f8a1050bfe3d51e3fba9bd510ff849,true,-
7,2567359158,-,hu-worker-c25,a4/5759f6,nf-a45759f6454d3e567e0d5c516004b57c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717280648613,1717280628000,1717280742000,93387,113000,-,202.7,0.4,1202348032,5117587456,1202569216,5121425408,2589104029,3695793,5023744,11270,31358976,4456448,126,1,/input/data/work/a4/5759f6454d3e567e0d5c516004b57c,true,-
23,2538241911,-,hu-worker-c41,71/26f091,nf-7126f091ffcb9946e32603ba24c28a6d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717280648684,1717280649000,1717280764000,115316,114000,-,203.8,0.4,1087270912,4833021952,1087447040,4833951744,2559986996,3690870,4966866,11303,50995200,4440064,123,1,/input/data/work/71/26f091ffcb9946e32603ba24c28a6d,true,-
31,2630683401,-,hu-worker-c35,68/c7dbd8,nf-68c7dbd87b25c599b7311bd741d5fcfb,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1717280648829,1717280633000,1717280746000,97171,112000,-,202.2,0.4,1201922048,5117587456,1207447552,5174878208,2652428884,3690234,5147417,11297,22056960,4403200,7,2,/input/data/work/68/c7dbd87b25c599b7311bd741d5fcfb,true,-
