task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,4338,-,hu-worker-c34,f0/6d0136,nf-f06d0136333540e7053474d7423e39e7,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1715420088329,1715420099000,1715420099000,10671,0,-,83.1,0.0,3227648,5640192,3227648,5644288,712153,4914,279,18,0,16384,2,3,/input/data/work/f0/6d0136333540e7053474d7423e39e7,true,-
3,3147288982,-,hu-worker-c24,3a/ed03bb,nf-3aed03bbb62b65f2ea07c7be4a7827d1,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1715420088388,1715420097000,1715420109000,20612,12000,-,97.3,0.0,4870144,12550144,4870144,12554240,3147402868,5952,48261,20,8200192,16384,33,765,/input/data/work/3a/ed03bbb62b65f2ea07c7be4a7827d1,true,-
1,4063383142,-,hu-worker-c25,e0/f37df0,nf-e0f37df03685437944104c419339574b,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1715420088263,1715420099000,1715420112000,23737,13000,-,98.2,0.4,1174773760,1186750464,1174773760,1186754560,4064228456,838279375,496316,104481,253952,838287360,86,1044,/input/data/work/e0/f37df03685437944104c419339574b,true,-
44,1396083675,-,hu-worker-c42,ce/cff596,nf-cecff596fbd0b0d598321aa4165aeee9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715420102099,1715420109000,1715420173000,70901,63000,-,207.0,0.4,1156952064,5113393152,1157808128,5180506112,1417782047,3669188,2736062,11310,0,4251648,7,2,/input/data/work/ce/cff596fbd0b0d598321aa4165aeee9,true,-
39,2486687632,-,hu-worker-c28,5e/6caaba,nf-5e6caaba7f7ab301c69ea7849327f18f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715420101879,1715420103000,1715420214000,112121,110000,-,203.9,0.4,1087488000,4901183488,1087488000,4901191680,2508431988,3694697,4866176,11227,0,4407296,12,0,/input/data/work/5e/6caaba7f7ab301c69ea7849327f18f,true,-
41,2486253111,-,hu-worker-c24,f5/1fa676,nf-f51fa6765d959b85f736db652fd05868,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715420101920,1715420103000,1715420214000,112080,110000,-,199.9,0.4,1205522432,5117587456,1210462208,5180506112,2507997626,3695794,4865329,11322,0,4456448,10,4,/input/data/work/f5/1fa6765d959b85f736db652fd05868,true,-
22,2497231368,-,hu-worker-c41,ec/e2e91c,nf-ece2e91ce8535c7cf9fe50c900bf4fd6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715420102367,1715420103000,1715420215000,112633,111000,-,203.4,0.4,1207947264,5049425920,1208029184,5076287488,2518974575,3693327,4886773,11306,24358912,4485120,15,2,/input/data/work/ec/e2e91ce8535c7cf9fe50c900bf4fd6,true,-
11,2486687632,-,hu-worker-c34,4a/7b995b,nf-4a7b995badaa5f7aab867c18e07faff7,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715420101750,1715420109000,1715420220000,118250,110000,-,203.1,0.4,1087430656,5105668096,1087819776,5172781056,2508609943,3693311,4866317,11269,0,4407296,7,2,/input/data/work/4a/7b995badaa5f7aab867c18e07faff7,true,-
45,2630683401,-,hu-worker-c35,4c/295e64,nf-4c295e64587b78e51b2c9b25da52c96a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715420101796,1715420104000,1715420217000,115204,112000,-,202.7,0.4,1212514304,5117587456,1221857280,5121974272,2652428526,3690233,5147416,11213,0,4403200,11,1,/input/data/work/4c/295e64587b78e51b2c9b25da52c96a,true,-
40,2522583655,-,hu-worker-c28,50/2a5528,nf-502a5528bcbe8e465bf9554650f9b0a6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1715420102286,1715420103000,1715420218000,115714,114000,-,203.5,0.4,1091596288,4833021952,1091923968,4900134912,2544321521,3679546,4936278,11293,0,4456448,12,8,/input/data/work/50/2a5528bcbe8e465bf9554650f9b0a6,true,-
