task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,623266,-,hu-worker-c35,37/246e17,nf-37246e17abf6f392471ebf9489b68d7c,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196437519,1722196394000,1722196397000,-40519,1585,-,1085.6,0.0,26046464,30851072,26193920,30900224,240922558,4114693,87602,2476,0,5693440,373,18,/input/data/work/37/246e17abf6f392471ebf9489b68d7c,true,-
1,623266,-,hu-worker-c25,49/aaf9af,nf-49aaf9afe764a4913f6bd9f92a01ce0a,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196437463,1722196399000,1722196403000,-34463,2295,-,1448.6,0.0,32215040,39153664,32366592,39251968,243193129,5260193,90375,2817,0,7053312,412,13,/input/data/work/49/aaf9afe764a4913f6bd9f92a01ce0a,true,-
8,3325468937,-,hu-worker-c24,16/1b868e,nf-161b868e474e2c36227f69d3b39e452f,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19980507_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19980507_20200909_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196451488,1722196408000,1722196408000,-43488,230,-,71.7,0.0,2957312,4079616,2965504,4128768,477219,29069,903,35,4198400,49152,3,0,/input/data/work/16/1b868e474e2c36227f69d3b39e452f,true,-
21,3335640443,-,hu-worker-c25,e3/50cdbc,nf-e350cdbc877e8c6ad651c150afae9e68,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19991204_20200907_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19991204_20200907_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196451605,1722196410000,1722196410000,-41605,175,-,65.9,0.0,2904064,4079616,2912256,4128768,477465,29068,903,35,0,49152,3,0,/input/data/work/e3/50cdbc877e8c6ad651c150afae9e68,true,-
30,3328488817,-,hu-worker-c27,e8/9ed318,nf-e89ed318ca2bd5fcf196ffb2027b54ab,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19970504_20211128_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19970504_20211128_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196451852,1722196410000,1722196410000,-41852,171,-,55.3,0.0,3014656,4079616,3018752,4128768,477831,29092,903,35,0,49152,4,0,/input/data/work/e8/9ed318ca2bd5fcf196ffb2027b54ab,true,-
16,3387566066,-,hu-worker-c41,d5/41299a,nf-d541299a878697b6c20e15f47eb89704,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19850127_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19850127_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196452510,1722196453000,1722196453000,490,109,-,102.1,0.0,15515648,168202240,15523840,168251392,477609,29067,903,35,925696,49152,7,0,/input/data/work/d5/41299a878697b6c20e15f47eb89704,true,-
3,3402085619,-,hu-worker-c27,ba/dd7f18,nf-badd7f184610c2e2ab396aaac3d4eef5,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19891021_20200916_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19891021_20200916_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196452616,1722196410000,1722196410000,-42616,160,-,71.5,0.0,3072000,4079616,3076096,4128768,477807,29074,903,35,0,49152,3,3,/input/data/work/ba/dd7f184610c2e2ab396aaac3d4eef5,true,-
43,3400096414,-,hu-worker-c24,d2/9f0b62,nf-d29f0b62a698778efd39c81bbda0fbea,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19840516_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19840516_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196452712,1722196408000,1722196409000,-43712,152,-,69.2,0.0,2977792,4079616,2985984,4128768,477218,29069,903,35,0,49152,4,0,/input/data/work/d2/9f0b62a698778efd39c81bbda0fbea,true,-
33,3356473614,-,hu-worker-c25,0c/55e274,nf-0c55e274ad562ac6363562e05429f48b,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19900704_20200916_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900704_20200916_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196452908,1722196410000,1722196410000,-42908,119,-,80.6,0.0,2932736,4079616,2940928,4128768,477489,29086,903,35,4198400,49152,5,0,/input/data/work/0c/55e274ad562ac6363562e05429f48b,true,-
29,3358215683,-,hu-worker-c24,25/c93523,nf-25c93523333ec2eaa91a22060ce2ed1e,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19900922_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900922_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196453098,1722196409000,1722196409000,-44098,154,-,61.9,0.0,2985984,4079616,2994176,4128768,477218,29069,903,35,0,49152,3,3,/input/data/work/25/c93523333ec2eaa91a22060ce2ed1e,true,-
5,3358340034,-,hu-worker-c27,f1/c9350a,nf-f1c9350a046adf9f6f9b73d67cc03f48,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19980710_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19980710_20200909_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196453346,1722196410000,1722196410000,-43346,142,-,79.5,0.0,2936832,4079616,2940928,4128768,477808,29074,903,35,4198400,49152,3,0,/input/data/work/f1/c9350a046adf9f6f9b73d67cc03f48,true,-
11,3336228177,-,hu-worker-c41,31/a6e26d,nf-31a6e26d178bff219864f3705bfb006f,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19900517_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19900517_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196453545,1722196454000,1722196454000,455,99,-,113.3,0.0,15368192,168202240,15376384,168251392,477609,29067,903,35,0,49152,2,0,/input/data/work/31/a6e26d178bff219864f3705bfb006f,true,-
25,3314957815,-,hu-worker-c25,81/3bee45,nf-813bee45f23372b4435132a30012e270,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19870914_20201014_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19870914_20201014_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196453759,1722196410000,1722196410000,-43759,131,-,71.9,0.0,2891776,4079616,2899968,4128768,477490,29086,903,35,4198400,49152,5,5,/input/data/work/81/3bee45f23372b4435132a30012e270,true,-
34,3383118869,-,hu-worker-c27,28/a3edda,nf-28a3eddacd0e90451b88de4aaff2d630,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19990424_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19990424_20200908_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196453945,1722196410000,1722196410000,-43945,135,-,70.5,0.0,3080192,4079616,3084288,4128768,477808,29074,903,35,0,49152,4,3,/input/data/work/28/a3eddacd0e90451b88de4aaff2d630,true,-
4,3346240423,-,hu-worker-c24,ed/b795ee,nf-edb795ee9d3fc01b8f58b890236a9f75,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20010429_20200906_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20010429_20200906_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196454037,1722196410000,1722196410000,-44037,141,-,72.6,0.0,3010560,4079616,3018752,4128768,477217,29069,903,35,0,49152,3,3,/input/data/work/ed/b795ee9d3fc01b8f58b890236a9f75,true,-
10,3383126043,-,hu-worker-c25,89/68f566,nf-8968f56635b65f55d1c635e9331269f1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19920216_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19920216_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196454238,1722196410000,1722196411000,-43238,121,-,76.0,0.0,2908160,4079616,2916352,4128768,477466,29068,903,35,0,49152,5,5,/input/data/work/89/68f56635b65f55d1c635e9331269f1,true,-
60,3325285095,-,hu-worker-c41,9e/4da47f,nf-9e4da47f715ff553bb0697e1d18e6a1e,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19990814_20200908_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19990814_20200908_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196454532,1722196455000,1722196455000,468,96,-,98.5,0.0,15355904,168202240,15364096,168251392,477607,29066,903,35,0,49152,2,0,/input/data/work/9e/4da47f715ff553bb0697e1d18e6a1e,true,-
14,3360303724,-,hu-worker-c24,78/0c0b9e,nf-780c0b9ea71e95b6028c7d190d44d254,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19970418_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19970418_20200910_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1722196454820,1722196410000,1722196411000,-43820,133,-,78.6,0.0,3121152,4079616,3129344,4128768,477218,29069,903,35,0,49152,3,0,/input/data/work/78/0c0b9ea71e95b6028c7d190d44d254,true,-
