task_id,input_size,memory_adapted,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,4338,-,hu-worker-c24,1b/403261,nf-1b403261ccc37810ce531cee1e003040,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1716248490635,1716248473000,1716248473000,-17635,0,-,58.2,0.0,3170304,5640192,3170304,5644288,712728,4915,279,18,5353472,16384,3,0,/input/data/work/1b/403261ccc37810ce531cee1e003040,true,-
2,3147288982,-,hu-worker-c42,ef/05586e,nf-ef05586eeba6935156a39d4dfeb9eeba,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1716248490746,1716248470000,1716248481000,-9746,11000,-,99.7,0.0,4902912,12550144,4902912,12554240,3147402600,5956,48261,20,4194304,16384,13,767,/input/data/work/ef/05586eeba6935156a39d4dfeb9eeba,true,-
1,4063383142,-,hu-worker-c25,7a/ec1c84,nf-7aec1c84fd3701f59420be4f2c542b82,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1716248490684,1716248475000,1716248489000,-1684,13000,-,97.8,0.4,1174695936,1186750464,1174695936,1186754560,4064228491,838279378,496316,104481,5865472,838287360,185,1019,/input/data/work/7a/ec1c84fd3701f59420be4f2c542b82,true,-
47,1396083675,-,hu-worker-c42,b7/450181,nf-b74501815c2704c83cd052293cdd33ad,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248499858,1716248478000,1716248542000,42142,63000,-,204.6,0.4,1211219968,5185748992,1211219968,5246570496,1417781863,3669188,2736060,11268,8192,4304896,12,3,/input/data/work/b7/4501815c2704c83cd052293cdd33ad,true,-
8,1718442970,-,hu-worker-c34,e9/f52a46,nf-e9f52a46b904ad04dfd07bbdd2f46196,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248499480,1716248484000,1716248559000,59520,74000,-,206.7,0.4,1093693440,4833021952,1094316032,4898037760,1740177443,3670768,3365687,11188,0,4276224,7,2,/input/data/work/e9/f52a46b904ad04dfd07bbdd2f46196,true,-
20,3390020095,488636416,hu-worker-c35,5d/7b8240,nf-5d7b8240c06073cb7fd57c3ffd50f223,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP2),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500114,1716248573000,1716248576000,75886,3000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/5d/7b8240c06073cb7fd57c3ffd50f223,true,RETRY
5,2486687632,815792128,hu-worker-c25,30/9af16b,nf-309af16b9d49f778e6c6922fd1eaa82c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500189,1716248572000,1716248576000,75811,4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/30/9af16b9d49f778e6c6922fd1eaa82c,true,RETRY
11,2957126577,645922816,hu-worker-c25,de/f55ee2,nf-def55ee2a2878d034f389ddc1c3f7187,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP1),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500337,1716248573000,1716248576000,75663,3000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/de/f55ee2a2878d034f389ddc1c3f7187,true,RETRY
65,3142145039,578813952,hu-worker-c34,79/bd6d01,nf-79bd6d0107827e0cc41164cfdea5e418,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP1),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500375,1716248573000,1716248576000,75625,3000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/79/bd6d0107827e0cc41164cfdea5e418,true,RETRY
22,2605453793,772800512,hu-worker-c24,92/9f3e79,nf-929f3e79b38d706a7d391929375673b0,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP1),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500410,1716248572000,1716248577000,76590,5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/92/9f3e79b38d706a7d391929375673b0,true,RETRY
46,2379721379,854589440,hu-worker-c35,4d/3fc73c,nf-4d3fc73c283eb55e049e694ac09ce335,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP2),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500517,1716248572000,1716248576000,75483,4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/4d/3fc73c283eb55e049e694ac09ce335,true,RETRY
62,3111978634,589299712,hu-worker-c41,0f/1428c3,nf-0f1428c3d8c1f2ea337b243848be84f1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP2),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500553,1716248594000,1716248598000,97447,4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/0f/1428c3d8c1f2ea337b243848be84f1,true,RETRY
74,3783486234,346030080,hu-worker-c27,e9/fa0c9d,nf-e9fa0c9d62de0ebae9baa25444b6688a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP2),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500657,1716248573000,1716248577000,76343,4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/e9/fa0c9d62de0ebae9baa25444b6688a,true,RETRY
73,2847929906,684720128,hu-worker-c42,ec/2f793e,nf-ec2f793e1d997c1d9ef2d3b8c3bc2a82,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP1),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248501878,1716248573000,1716248576000,74122,3000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/ec/2f793e1d997c1d9ef2d3b8c3bc2a82,true,RETRY
42,2486253111,816840704,hu-worker-c42,19/8a7dad,nf-198a7dad6f8b1958bca597e30c30d04f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248499899,1716248572000,1716248580000,80101,8000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/19/8a7dad6f8b1958bca597e30c30d04f,true,RETRY
35,2538241911,797966336,hu-worker-c27,3a/ae381e,nf-3aae381e0a7b2b88e259e60c822bdaf1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP2),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248499978,1716248572000,1716248578000,78022,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/3a/ae381e0a7b2b88e259e60c822bdaf1,true,RETRY
45,2739945233,724566016,hu-worker-c35,2d/6482ee,nf-2d6482eec867fa9a2aacf7cbddd401e9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500020,1716248573000,1716248577000,76980,4000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/2d/6482eec867fa9a2aacf7cbddd401e9,true,RETRY
55,2718190708,731906048,hu-worker-c34,9b/0ae934,nf-9b0ae934dba1c84f39f1ba6870e5ac28,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500152,1716248572000,1716248581000,80848,9000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/9b/0ae934dba1c84f39f1ba6870e5ac28,true,RETRY
24,2235235129,907018240,hu-worker-c34,32/58095f,nf-3258095fd780407e79d2fae141ea02a4,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500264,1716248572000,1716248580000,79736,8000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/32/58095fd780407e79d2fae141ea02a4,true,RETRY
48,2630683401,764411904,hu-worker-c41,71/c81e65,nf-71c81e65bfeafcfdd443cd180c171c9a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),FAILED,137,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1716248500302,1716248594000,1716248602000,101698,8000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/input/data/work/71/c81e65bfeafcfdd443cd180c171c9a,true,RETRY
